10988207,utility,10988207,2021-04-27,17/152483,17,17152483,2021-01-19,06087,06087,RIDER PROPULSION OF WHEELED VEHICLES OR SLEDGES; POWERED PROPULSION OF SLEDGES OR ; SINGLE-TRACK;  CYCLES; TRANSMISSIONS SPECIALLY ADAPTED FOR SUCH VEHICLES,2021,,,,,,,,,
10994083,utility,10994083,2021-05-04,17/140348,17,17140348,2021-01-04,12099,12011,"DEVICES FOR INTRODUCING MEDIA INTO, OR ONTO, THE BODY ; DEVICES FOR TRANSDUCING BODY MEDIA OR FOR TAKING MEDIA FROM THE BODY ; DEVICES FOR PRODUCING OR ENDING SLEEP OR STUPOR",2021,,,,,,,,,
10994083,utility,10994083,2021-05-04,17/140348,17,17140348,2021-01-04,12011,12011,"DEVICES FOR INTRODUCING MEDIA INTO, OR ONTO, THE BODY ; DEVICES FOR TRANSDUCING BODY MEDIA OR FOR TAKING MEDIA FROM THE BODY ; DEVICES FOR PRODUCING OR ENDING SLEEP OR STUPOR",2021,,,,,,,,,
10995884,utility,10995884,2021-05-04,17/150083,17,17150083,2021-01-15,47165,25013,"LAYERED PRODUCTS, i.e. PRODUCTS BUILT-UP OF STRATA OF FLAT OR NON-FLAT, e.g. CELLULAR OR HONEYCOMB, FORM",2021,,,,,,,,,
10995884,utility,10995884,2021-05-04,17/150083,17,17150083,2021-01-15,47165,25013,"PIPES; JOINTS OR FITTINGS FOR PIPES; SUPPORTS FOR PIPES, CABLES OR PROTECTIVE TUBING; MEANS FOR THERMAL INSULATION IN GENERAL",2021,,,,,,,,,
10996135,utility,10996135,2021-05-04,17/157275,17,17157275,2021-01-25,17031,17043,"TESTING STATIC OR DYNAMIC BALANCE OF MACHINES OR STRUCTURES; TESTING OF STRUCTURES OR APPARATUS, NOT OTHERWISE PROVIDED FOR",2021,,,,,,,,,
11000932,utility,11000932,2021-05-11,17/248161,17,17248161,2021-01-12,19153,,"MACHINES, DEVICES, OR PROCESSES FOR GRINDING OR POLISHING ; DRESSING OR CONDITIONING OF ABRADING SURFACES; FEEDING OF GRINDING, POLISHING, OR LAPPING AGENTS",2021,,,,,,,,,
11001878,utility,11001878,2021-05-11,17/144965,17,17144965,2021-01-08,06073,06073,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES,2021,,,,,,,,,
11001878,utility,11001878,2021-05-11,17/144965,17,17144965,2021-01-08,06073,06073,"COMBINATORIAL CHEMISTRY; LIBRARIES, e.g. CHEMICAL LIBRARIES",2021,,,,,,,,,
11001878,utility,11001878,2021-05-11,17/144965,17,17144965,2021-01-08,06073,06073,"MEASURING OR TESTING PROCESSES INVOLVING ENZYMES, NUCLEIC ACIDS OR MICROORGANISMS ; COMPOSITIONS OR TEST PAPERS THEREFOR; PROCESSES OF PREPARING SUCH COMPOSITIONS; CONDITION-RESPONSIVE CONTROL IN MICROBIOLOGICAL OR ENZYMOLOGICAL PROCESSES",2021,,,,,,,,,
11006829,utility,11006829,2021-05-18,17/151044,17,17151044,2021-01-15,06073,06073,TELEPHONIC COMMUNICATION,2021,,,,,,,,,
11006829,utility,11006829,2021-05-18,17/151044,17,17151044,2021-01-15,06073,06073,TRANSMISSION,2021,,,,,,,,,
11006829,utility,11006829,2021-05-18,17/151044,17,17151044,2021-01-15,06073,06073,WIRELESS COMMUNICATION NETWORKS,2021,,,,,,,,,
11006829,utility,11006829,2021-05-18,17/151044,17,17151044,2021-01-15,06073,06073,DIAGNOSIS; SURGERY; IDENTIFICATION,2021,,,,,,,,,
11006829,utility,11006829,2021-05-18,17/151044,17,17151044,2021-01-15,06073,06073,"TRANSMISSION OF DIGITAL INFORMATION, e.g. TELEGRAPHIC COMMUNICATION",2021,,,,,,,,,
11006829,utility,11006829,2021-05-18,17/151044,17,17151044,2021-01-15,06073,06073,SELECTING,2021,,,,,,,,,
