10338443,utility,10338443,2019-07-02,16/249346,16,16249346,2019-01-16,,,,2019,0,0,0,0,0,0,0,0,0
10341573,utility,10341573,2019-07-02,16/243529,16,16243529,2019-01-09,,,,2019,0,0,0,0,0,0,0,0,0
10343771,utility,10343771,2019-07-09,16/269227,16,16269227,2019-02-06,51013,11001,,2019,0,0,0,0,0,0,0,0,0
10343771,utility,10343771,2019-07-09,16/269227,16,16269227,2019-02-06,11001,11001,,2019,0,0,0,0,0,0,0,0,0
10343773,utility,10343773,2019-07-09,16/246474,16,16246474,2019-01-12,48439,48439,,2019,0,0,0,0,0,0,0,0,0
10343773,utility,10343773,2019-07-09,16/246474,16,16246474,2019-01-12,48367,48439,,2019,0,0,0,0,0,0,0,0,0
10343940,utility,10343940,2019-07-09,16/249184,16,16249184,2019-01-16,51600,24031,,2019,0,0,0,0,0,0,0,0,0
10343940,utility,10343940,2019-07-09,16/249184,16,16249184,2019-01-16,51107,24031,,2019,0,0,0,0,0,0,0,0,0
10343940,utility,10343940,2019-07-09,16/249184,16,16249184,2019-01-16,51059,24031,,2019,0,0,0,0,0,0,0,0,0
10347975,utility,10347975,2019-07-09,16/351368,16,16351368,2019-03-12,04013,04013,,2019,0,0,0,0,0,0,0,0,0
10355773,utility,10355773,2019-07-16,16/238195,16,16238195,2019-01-02,12095,,,2019,0,0,0,0,0,0,0,0,0
10356601,utility,10356601,2019-07-16,16/248722,16,16248722,2019-01-15,53033,53033,,2019,0,0,0,0,0,0,0,0,0
10357016,utility,10357016,2019-07-23,16/282667,16,16282667,2019-02-22,48157,,,2019,0,0,0,0,0,0,0,0,0
10360479,utility,10360479,2019-07-23,16/287417,16,16287417,2019-02-27,,,,2019,1,0,0,0,0,1,1,0,0
10366300,utility,10366300,2019-07-30,16/269226,16,16269226,2019-02-06,17113,17113,,2019,1,1,0,0,0,1,1,1,1
10367933,utility,10367933,2019-07-30,16/256738,16,16256738,2019-01-24,48491,36119,,2019,1,0,0,0,1,0,1,1,0
10367933,utility,10367933,2019-07-30,16/256738,16,16256738,2019-01-24,37183,36119,,2019,1,0,0,0,1,0,1,1,0
10367933,utility,10367933,2019-07-30,16/256738,16,16256738,2019-01-24,,36119,,2019,1,0,0,0,1,0,1,1,0
10370262,utility,10370262,2019-08-06,16/265555,16,16265555,2019-02-01,48339,,,2019,0,0,0,0,0,0,0,0,0
10370262,utility,10370262,2019-08-06,16/265555,16,16265555,2019-02-01,48201,,,2019,0,0,0,0,0,0,0,0,0
10372169,utility,10372169,2019-08-06,16/285168,16,16285168,2019-02-25,53011,51059,,2019,0,0,0,0,0,0,0,0,0
10372169,utility,10372169,2019-08-06,16/285168,16,16285168,2019-02-25,53033,51059,,2019,0,0,0,0,0,0,0,0,0
10377200,utility,10377200,2019-08-13,16/244878,16,16244878,2019-01-10,,,,2019,0,0,0,0,0,0,0,0,0
10378161,utility,10378161,2019-08-13,16/262856,16,16262856,2019-01-30,49057,,,2019,0,0,0,0,0,0,0,0,0
10378519,utility,10378519,2019-08-13,16/409264,16,16409264,2019-05-10,,,,2019,0,0,0,0,0,0,0,0,0
10379492,utility,10379492,2019-08-13,16/284372,16,16284372,2019-02-25,,,,2019,0,0,0,0,0,0,0,0,0
10379642,utility,10379642,2019-08-13,16/388590,16,16388590,2019-04-18,,,,2019,0,0,0,0,0,0,0,0,0
10379820,utility,10379820,2019-08-13,16/389604,16,16389604,2019-04-19,,,,2019,0,0,0,0,0,0,0,0,0
10381378,utility,10381378,2019-08-13,16/252301,16,16252301,2019-01-18,06085,06085,,2019,0,0,0,0,0,0,0,0,0
10382473,utility,10382473,2019-08-13,16/360063,16,16360063,2019-03-21,,,,2019,1,0,0,0,0,0,1,1,0
10384143,utility,10384143,2019-08-20,16/286454,16,16286454,2019-02-26,06057,,,2019,0,0,0,0,0,0,0,0,0
10385105,utility,10385105,2019-08-20,16/387123,16,16387123,2019-04-17,,,,2019,0,0,0,0,0,0,0,0,0
10386379,utility,10386379,2019-08-20,16/261195,16,16261195,2019-01-29,,,,2019,1,0,0,0,0,1,1,0,1
10388138,utility,10388138,2019-08-20,16/244165,16,16244165,2019-01-10,39043,,,2019,0,0,0,0,0,0,0,0,0
10388696,utility,10388696,2019-08-20,16/361044,16,16361044,2019-03-21,,,,2019,0,0,0,0,0,0,0,0,0
10388840,utility,10388840,2019-08-20,16/384191,16,16384191,2019-04-15,,,,2019,0,0,0,0,0,0,0,0,0
10393126,utility,10393126,2019-08-27,16/259883,16,16259883,2019-01-28,,,,2019,0,0,0,0,0,0,0,0,0
10393963,utility,10393963,2019-08-27,16/273925,16,16273925,2019-02-12,,,,2019,0,0,0,0,0,0,0,0,0
10397989,utility,10397989,2019-08-27,16/251294,16,16251294,2019-01-18,,,,2019,0,0,0,0,0,0,0,0,0
10398023,utility,10398023,2019-08-27,16/249391,16,16249391,2019-01-16,,,,2019,0,0,0,0,0,0,0,0,0
10402977,utility,10402977,2019-09-03,16/257713,16,16257713,2019-01-25,,,,2019,1,1,0,0,0,1,1,0,1
10404199,utility,10404199,2019-09-03,16/248693,16,16248693,2019-01-15,06085,06081,,2019,0,0,0,0,0,0,0,0,0
10404199,utility,10404199,2019-09-03,16/248693,16,16248693,2019-01-15,06081,06081,,2019,0,0,0,0,0,0,0,0,0
10404199,utility,10404199,2019-09-03,16/248693,16,16248693,2019-01-15,06075,06081,,2019,0,0,0,0,0,0,0,0,0
10404844,utility,10404844,2019-09-03,16/280088,16,16280088,2019-02-20,,,,2019,0,0,0,0,0,0,0,0,0
10405452,utility,10405452,2019-09-03,16/272471,16,16272471,2019-02-11,08069,08014,,2019,0,0,0,0,0,0,0,0,0
10405452,utility,10405452,2019-09-03,16/272471,16,16272471,2019-02-11,08001,08014,,2019,0,0,0,0,0,0,0,0,0
10406407,utility,10406407,2019-09-10,16/371334,16,16371334,2019-04-01,06073,06073,,2019,0,0,0,0,0,0,0,0,0
10406407,utility,10406407,2019-09-10,16/371334,16,16371334,2019-04-01,06065,06073,,2019,0,0,0,0,0,0,0,0,0
10406407,utility,10406407,2019-09-10,16/371334,16,16371334,2019-04-01,31139,06073,,2019,0,0,0,0,0,0,0,0,0
10409015,utility,10409015,2019-09-10,16/285841,16,16285841,2019-02-26,,,,2019,0,0,0,0,0,0,0,0,0
10410294,utility,10410294,2019-09-10,16/280675,16,16280675,2019-02-20,51059,51059,,2019,1,0,0,0,0,0,1,1,0
10411331,utility,10411331,2019-09-10,16/393302,16,16393302,2019-04-24,,,,2019,0,0,0,0,0,0,0,0,0
10411357,utility,10411357,2019-09-10,16/259806,16,16259806,2019-01-28,,,,2019,0,0,0,0,0,0,0,0,0
10412214,utility,10412214,2019-09-10,16/263404,16,16263404,2019-01-31,17019,51059,,2019,1,0,0,0,1,0,0,1,1
10415251,utility,10415251,2019-09-17,16/403030,16,16403030,2019-05-03,06001,06001,,2019,0,0,0,0,0,0,0,0,0
10416829,utility,10416829,2019-09-17,16/458649,16,16458649,2019-07-01,,,,2019,0,0,0,0,0,0,0,0,0
10417455,utility,10417455,2019-09-17,16/294178,16,16294178,2019-03-06,,,,2019,1,0,0,0,0,0,0,0,1
