,reissue,,2018-05-22,2018/15891519,15,15891519,2018-02-08,36067,,,2018,,,,,,,,,
10041220,utility,10041220,2018-08-07,15/887600,15,15887600,2018-02-02,55141,,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2018-11-27,29/638073,29,29638073,2018-02-23,17089,17097,,2018,,,,,,,,,
10043561,utility,10043561,2018-08-07,15/882808,15,15882808,2018-01-29,,,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2018-11-27,29/638073,29,29638073,2018-02-23,17097,17097,,2018,,,,,,,,,
10056906,utility,10056906,2018-08-21,15/877765,15,15877765,2018-01-23,,,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2018-11-27,29/638073,29,29638073,2018-02-23,17111,17097,,2018,,,,,,,,,
10059130,utility,10059130,2018-08-28,15/902154,15,15902154,2018-02-22,,,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2018-11-27,29/638073,29,29638073,2018-02-23,17031,17097,,2018,,,,,,,,,
10064967,utility,10064967,2018-09-04,15/903885,15,15903885,2018-02-23,06059,,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2018-12-25,15/879220,15,15879220,2018-01-24,06001,06081,,2018,,,,,,,,,
10067416,utility,10067416,2018-09-04,15/873782,15,15873782,2018-01-17,41067,06085,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2018-12-25,15/879220,15,15879220,2018-01-24,,06081,,2018,,,,,,,,,
10067416,utility,10067416,2018-09-04,15/873782,15,15873782,2018-01-17,41051,06085,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2018-12-25,15/879220,15,15879220,2018-01-24,06081,06081,,2018,,,,,,,,,
10079033,utility,10079033,2018-09-18,15/880395,15,15880395,2018-01-25,06085,,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2018-12-25,15/879220,15,15879220,2018-01-24,06085,06081,,2018,,,,,,,,,
10083406,utility,10083406,2018-09-25,15/947057,15,15947057,2018-04-06,06085,06085,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-05,15/970148,15,15970148,2018-05-03,37135,37063,SEMICONDUCTOR DEVICES; ELECTRIC SOLID STATE DEVICES NOT OTHERWISE PROVIDED FOR,2021,,,,,,,,,
10083868,utility,10083868,2018-09-25,15/955581,15,15955581,2018-04-17,04013,04013,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-05,15/970148,15,15970148,2018-05-03,37183,37063,SEMICONDUCTOR DEVICES; ELECTRIC SOLID STATE DEVICES NOT OTHERWISE PROVIDED FOR,2021,,,,,,,,,
10085139,utility,10085139,2018-09-25,15/879657,15,15879657,2018-01-25,,,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-05,15/970148,15,15970148,2018-05-03,06085,37063,SEMICONDUCTOR DEVICES; ELECTRIC SOLID STATE DEVICES NOT OTHERWISE PROVIDED FOR,2021,,,,,,,,,
10089530,utility,10089530,2018-10-02,15/883172,15,15883172,2018-01-30,49049,49049,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-12,16/041885,16,16041885,2018-07-23,,,"TYPEWRITERS; SELECTIVE PRINTING MECHANISMS, ; e.g. INK-JET PRINTERS, THERMAL PRINTERS; , i.e. MECHANISMS PRINTING OTHERWISE THAN FROM A FORME; CORRECTION OF TYPOGRAPHICAL ERRORS",2021,,,,,,,,,
10096332,utility,10096332,2018-10-09,15/907830,15,15907830,2018-02-28,27053,06085,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-12,15/895903,15,15895903,2018-02-13,,,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES",2021,,,,,,,,,
10096332,utility,10096332,2018-10-09,15/907830,15,15907830,2018-02-28,08013,06085,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-12,15/895903,15,15895903,2018-02-13,,,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES,2021,,,,,,,,,
10096332,utility,10096332,2018-10-09,15/907830,15,15907830,2018-02-28,27139,06085,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-12,15/995880,15,15995880,2018-06-01,,,WIRELESS COMMUNICATION NETWORKS,2021,,,,,,,,,
10096601,utility,10096601,2018-10-09,15/883977,15,15883977,2018-01-30,,25017,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-19,16/108854,16,16108854,2018-08-22,,09003,DYNAMO-ELECTRIC MACHINES,2021,,,,,,,,,
10096601,utility,10096601,2018-10-09,15/883977,15,15883977,2018-01-30,06085,25017,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-19,16/108854,16,16108854,2018-08-22,24013,09003,DYNAMO-ELECTRIC MACHINES,2021,,,,,,,,,
10096601,utility,10096601,2018-10-09,15/883977,15,15883977,2018-01-30,12115,25017,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-19,16/150645,16,16150645,2018-10-03,51059,10003,TELEPHONIC COMMUNICATION,2021,,,,,,,,,
10096601,utility,10096601,2018-10-09,15/883977,15,15883977,2018-01-30,25025,25017,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-19,16/150645,16,16150645,2018-10-03,,10003,WIRELESS COMMUNICATION NETWORKS,2021,,,,,,,,,
10096601,utility,10096601,2018-10-09,15/883977,15,15883977,2018-01-30,06081,25017,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-19,16/150645,16,16150645,2018-10-03,,10003,TELEPHONIC COMMUNICATION,2021,,,,,,,,,
10096601,utility,10096601,2018-10-09,15/883977,15,15883977,2018-01-30,25017,25017,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-19,16/150645,16,16150645,2018-10-03,51059,10003,WIRELESS COMMUNICATION NETWORKS,2021,,,,,,,,,
10098632,utility,10098632,2018-10-16,15/895305,15,15895305,2018-02-13,06085,06085,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-26,16/192024,16,16192024,2018-11-15,,,TICKET-ISSUING APPARATUS; FARE-REGISTERING APPARATUS; FRANKING APPARATUS,2021,,,,,,,,,
10098632,utility,10098632,2018-10-16,15/895305,15,15895305,2018-02-13,06075,06085,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-26,16/192024,16,16192024,2018-11-15,,,TRAFFIC CONTROL SYSTEMS,2021,,,,,,,,,
10098632,utility,10098632,2018-10-16,15/895305,15,15895305,2018-02-13,06041,06085,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-26,16/192024,16,16192024,2018-11-15,,,"TIME OR ATTENDANCE REGISTERS; REGISTERING OR INDICATING THE WORKING OF MACHINES; GENERATING RANDOM NUMBERS; VOTING OR LOTTERY APPARATUS; ARRANGEMENTS, SYSTEMS OR APPARATUS FOR CHECKING NOT PROVIDED FOR ELSEWHERE",2021,,,,,,,,,
10110163,utility,10110163,2018-10-23,15/919177,15,15919177,2018-03-12,51740,51710,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-26,16/172700,16,16172700,2018-10-26,31055,,TECHNICAL SUBJECTS COVERED BY FORMER USPC CROSS-REFERENCE ART COLLECTIONS [XRACs] AND DIGESTS,2021,,,,,,,,,
10110163,utility,10110163,2018-10-23,15/919177,15,15919177,2018-03-12,51093,51710,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-26,16/172700,16,16172700,2018-10-26,41067,,SEMICONDUCTOR DEVICES; ELECTRIC SOLID STATE DEVICES NOT OTHERWISE PROVIDED FOR,2021,,,,,,,,,
10110163,utility,10110163,2018-10-23,15/919177,15,15919177,2018-03-12,06065,51710,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-26,16/172700,16,16172700,2018-10-26,41051,,SPECIFIC USES OR APPLICATIONS OF NANOSTRUCTURES; MEASUREMENT OR ANALYSIS OF NANOSTRUCTURES; MANUFACTURE OR TREATMENT OF NANOSTRUCTURES,2021,,,,,,,,,
10115413,utility,10115413,2018-10-30,15/889748,15,15889748,2018-02-06,,,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-26,16/172700,16,16172700,2018-10-26,31055,,SPECIFIC USES OR APPLICATIONS OF NANOSTRUCTURES; MEASUREMENT OR ANALYSIS OF NANOSTRUCTURES; MANUFACTURE OR TREATMENT OF NANOSTRUCTURES,2021,,,,,,,,,
10118699,utility,10118699,2018-11-06,15/974311,15,15974311,2018-05-08,06085,06085,,2018,1,0,0,0,0,0,0,1,0
,reissue,,2021-01-26,16/172700,16,16172700,2018-10-26,31055,,SEMICONDUCTOR DEVICES; ELECTRIC SOLID STATE DEVICES NOT OTHERWISE PROVIDED FOR,2021,,,,,,,,,
10123940,utility,10123940,2018-11-13,15/953227,15,15953227,2018-04-13,42043,42043,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-26,16/172700,16,16172700,2018-10-26,41051,,SEMICONDUCTOR DEVICES; ELECTRIC SOLID STATE DEVICES NOT OTHERWISE PROVIDED FOR,2021,,,,,,,,,
10125920,utility,10125920,2018-11-13,15/732846,15,15732846,2018-01-05,36007,,,2018,0,0,0,0,0,0,0,0,0
,reissue,,2021-01-26,16/172700,16,16172700,2018-10-26,,,TECHNICAL SUBJECTS COVERED BY FORMER USPC CROSS-REFERENCE ART COLLECTIONS [XRACs] AND DIGESTS,2021,,,,,,,,,
